4.147 3.824 3.176 5.439 3.198 3.941 5.796 4.307 3.291 3.611 5.084 4.464 4.88 6.49 6.138 6.234 5.529 6.379 5.147
5.044 6.486 4.144 5.927 4.588 5.66 3.603 3.252 3.462 5.165 5.168 4.424 2.863 3.642 3.657 4.656 4.605 3.167 4.176
4.712 3.993 3.757 4.881 5.405 4.424 6.267 4.295 4.213 5.995 5.58 6.511 6.224 5.784 4.378 3.463 5.075 4.696 4.245
3.856 3.461 4.068 6.499 6.024 6.015 5.464 3.859 6.087 5.945 4.387 5.715 4.398 5.202 6.24 5.946 4.149 3.346 3.51
5.065 4.234 6.607 3.111 5.868 6.419 5.359 3.776 5.077 5.913 6.128 6.594 4.005 6.358 3.834 4.672 3.507 3.821 5.887
6.203 5.682 4.946 4.92 5.572 4.377 6.63 5.23 5.09 5.555 6.364 3.747 6.478 5.153 6.54 3.3 4.378 6.225 4.734
3.089 5.546 5.711 3.93 4.658 3.056 2.985 4.849 6.384 6.131 5.717 3.224 4.612 5.532 5.216 6.193 6.361 3.605 4.208
4.537 5.527 6.064 4.689 5.557 5.033 4.473 4.431 5.048 5.833 3.945 4.322 3.953 5.69 3.487 5.277 3.718 3.319 5.81
3.178 2.881 3.493 5.466 6.507 5.705 4.724 3.687 2.895 3.634 5.893 4.763 3.18 4.324 6.005 3.228 4.232 4.928 3.759
5.003 4.283 6.298 3.651 4.784 4.077 5.08 6.128 5.94 6.641 3.401 5.03 5.075 3.815 5.355 6.318 4.094 4.056 6.076
4.912 6.291 3.258 5.174 4.019 4.735 3.174 6.137 5.176 3.214 4.779 6.578 3.44 2.997 4.939 2.991 3.176 4.313 5.968
5.783 4.07 5.696 4.1 5.866 3.702 5.372 3.939 4.685 5.336 5.184 4.735 3.136 4.656 3.815 3.009 4.81 5.873 6.081
3.745 5.132 5.636 6.213 3.758 6.435 3.056 5.201 3.88 3.677 5.538 4.384 5.069 5.315 3.01 6.623 6.03 6.054 4.267
5.095 3.992 5.59 3.365 3.75 4.694 4.978 5.827 3.84 3.786 4.317 6.648 3.951 3.92 3.746 5.471 6.303 5.449 4.317
4.606 3.333 3.365 3.247 4.627 4.914 5.57 6.495 4.69 4.151 5.633 3.851 4.236 4.83 4.233 4.292 5.614 4.445 6.138
6.137 4.337 4.555 6.511 5.217 3.699 4.716 6.36 3.723 3.611 6.237 5.392 5.618 3.793 5.27 4.778 4.316 5.306 4.624
5.375 5.972 4.795 3.44 5.201 3.223 5.21 4.323 3.042 4.788 3.07 6.531 6.127 3.991 6.614 5.766 3.992 3.673 5.031
4.205 6.595 4.878 3.438 3.324 3.086 3.672 3.477 3.502 6.479 3.384 5.414 4.183 5.335 3.646 3.043 5.492 5.209 5.506
4.18 6.141 6.132 3.45 3.329 5.979 5.317 5.892 3.842 4.36 6.145 3.997 6.521 6.253 5.741 5.623 6.211 5.429 6.518
