6.649 2.897 4.951 5.079 3.729 5.745 5.801 4.063 3.139 4.581 5.69 5.709 5.722 6.159 3.868 5.209 4.892 5.381 4.589
4.122 3.042 4.706 5.676 5.303 4.505 5.51 3.686 5.463 4.467 3.261 3.315 3.728 5.262 6.379 5.05 6.23 3.787 4.432
3.99 5.402 6.249 3.752 4.703 5.354 3.335 3.813 4.39 4.227 5.454 4.857 3.102 4.21 3.71 4.876 6.282 3.983 3.687
3.094 5.156 5.901 5.657 3.436 3.275 3.353 6.259 6.601 4.984 4.622 4.098 5.78 6.655 4.28 3.905 5.242 5.448 3.336
3.993 4.861 5.655 6.555 5.836 6.414 3.209 5.536 4.389 5.686 3.665 4.939 5.414 3.711 3.19 3.804 3.382 4.868 4.034
3.034 5.637 3.053 6.16 3.24 3.571 2.887 4.974 5.222 4.474 3.232 4.377 5.582 5.343 5.296 4.578 3.687 4.425 5.623
4.783 5.551 3.135 3.186 3.977 3.871 4.469 3.56 3.445 4.493 5.995 4.438 5.303 5.162 3.545 3.725 3.551 5.153 5.84
5.758 5.834 3.194 4.253 3.761 5.896 5.355 3.665 4.31 3.333 3.524 3.546 4.454 4.332 3.029 5.922 3.016 5.716 5.5
5.261 3.954 5.898 4.264 4.88 4.715 5.611 3.152 3.471 2.95 3.48 3.83 4.346 3.399 5.612 6.614 3.265 5.08 2.894
3.2 5.495 6.45 5.467 3.206 5.787 4.881 6.338 5.745 3.963 5.394 2.935 5.966 2.953 4.181 2.971 5.205 4.959 6.069
3.165 4.978 5.462 5.135 4.401 4.366 3.272 5.549 6.176 4.067 6.264 6.376 4.066 4.461 5.374 4.898 6.437 5.08 6.371
5.818 4.368 3.36 5.864 3.257 3.897 5.264 4.982 4.193 5.347 4.825 5.347 5.96 3.558 4.319 3.189 4.207 4.807 5.794
6.305 3.092 5.61 4.258 3.285 2.999 3.339 4.051 5.469 6.503 5.534 6.41 5.863 5.622 5.247 5.913 4.421 3.172 3.02
4.891 5.829 3.278 3.642 5.845 5.422 3.369 3.49 3.978 6.422 3.442 3.48 6.104 4.268 2.94 6.625 6.607 5.598 4.298
3.273 4.143 3.305 3.187 3.968 4.494 3.233 5.229 4.879 4.601 6.489 6.366 4.783 6.063 6.326 3.112 6.459 6.652 5.54
6.003 5.173 5.298 5.798 5.156 4.578 3.398 6.621 6.028 3.773 4.918 5.884 5.279 5.654 5.907 6.436 5.435 4.208 5.636
4.145 5.681 4.11 3.641 6.531 5.18 3.498 3.506 5.133 5.767 5.447 5.057 6.48 5.032 5.698 2.926 6.622 6.557 3.712
3.977 3.256 5.348 4.336 4.505 3.083 3.605 3.839 4.135 5.75 2.996 4.533 4.548 3.531 5.955 5.462 5.778 4.177 3.882
5.7 3.344 5.711 4.959 5.504 4.06 4.067 4.369 3.997 5.679 5.94 3.839 3.086 6.504 4.317 5.843 4.14 6.234 5.421
